,text,date,prediction
529,"RT @unilubis: Yg complaint baru PKS nih. Parpol lain mana suaranya? 

Insentif Nakes Dipotong, Anggota DPR Sebut Pemerintah Gak Manusiawi!…",Thu Feb 04 23:57:23 +0000 2021,Nonabusive
530,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:57:18 +0000 2021,Nonabusive
531,"@aliciaaKaicha Total sdh 11 org anggota klrg besar saya kena covid, 2 meninggal (keduanya di atas 60thn) yg lainnya… https://t.co/x5Jw0Ebe2H",Thu Feb 04 23:57:12 +0000 2021,Nonabusive
532,"RT @PKSejahtera: Anggota Komisi VI DPR RI dari Fraksi PKS, Amin Ak @Aminakram_ Minta Pemerintah Jujur Terkait Stok Pangan
https://t.co/S3ye…",Thu Feb 04 23:57:03 +0000 2021,Nonabusive
533,RT @sobinfomedia: Ini ada satu lagi petani di lokasi Centre Of Excellence Food Estate yang mengalami Gagal Panen Total. Menurutnya semua an…,Thu Feb 04 23:56:57 +0000 2021,Nonabusive
534,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:56:51 +0000 2021,Nonabusive
535,"Akhir pekan besok untuk sementara di rumah saja, ikut berperan serta anjuran pemerintah, mudah2an semuanya bisa jad… https://t.co/YkQrtogaad",Thu Feb 04 23:56:49 +0000 2021,Nonabusive
536,"@aliciaaKaicha @EnggalPMT Turut berduka cita kak. Soal pemerintah tolong jangan berekspektasi lebih, partai harem m… https://t.co/8a7fYMIx9S",Thu Feb 04 23:56:35 +0000 2021,Nonabusive
537,RT @sally_rw: Pemerintah sini tertawa melihat pemerintah sono yg gampang bgt kena kudeta.. Sinisini diajarin biar ga gampang kena coup😜 htt…,Thu Feb 04 23:56:12 +0000 2021,Nonabusive
538,"@BANGSAygSUJUD Cetak2 sendiri...edarin sendiri dijual kpd masyarakat tanpa regulasi yg jelas, ntar kalu terjadi pen… https://t.co/bbErLjR9Sj",Thu Feb 04 23:55:55 +0000 2021,Nonabusive
539,RT @detikfinance: Pemerintah melalui Kementerian Keuangan (Kemenkeu) memutuskan untuk melanjutkan pemberian insentif nakes di tahun 2021. B…,Thu Feb 04 23:55:53 +0000 2021,Nonabusive
540,"RT @juudaisme: @aliciaaKaicha Saya kehilangan 3 anggota keluarga karena covid. Ini serius, Indonesia tidak bisa mengendalikannya. Pemerinta…",Thu Feb 04 23:55:52 +0000 2021,Nonabusive
541,"Pemerintah Tegaskan Tidak Ada Pemotongan Insentif Tenaga Kesehatan @KemenkesRI 

https://t.co/kpsiQORQQk… https://t.co/KZBt7JgdPK",Thu Feb 04 23:55:48 +0000 2021,Nonabusive
542,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:55:39 +0000 2021,Nonabusive
543,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Thu Feb 04 23:55:39 +0000 2021,Nonabusive
544,@rusdyana_deny @ustadtengkuzul Monggo disampaikan ke pemerintah,Thu Feb 04 23:55:37 +0000 2021,Nonabusive
545,RT @CNNIndonesia: Pemerintah Bakal Sita Tanah Hak Milik yang Ditelantarkan https://t.co/Q95JVClCIc,Thu Feb 04 23:55:30 +0000 2021,Nonabusive
546,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:54:52 +0000 2021,Nonabusive
547,"RT @unilubis: Yg complaint baru PKS nih. Parpol lain mana suaranya? 

Insentif Nakes Dipotong, Anggota DPR Sebut Pemerintah Gak Manusiawi!…",Thu Feb 04 23:54:49 +0000 2021,Nonabusive
548,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:54:42 +0000 2021,Nonabusive
549,"RT @eLHurryKoRn: Perbedaan JI &amp; ISIS/JAD

1. Jika JI (Jamaah islamiyah) yg gak pernah mengkafirkan Pemerintah, Polisi dsb tapi bisa melakuk…",Thu Feb 04 23:54:20 +0000 2021,Nonabusive
550,"RT @juudaisme: @aliciaaKaicha Saya kehilangan 3 anggota keluarga karena covid. Ini serius, Indonesia tidak bisa mengendalikannya. Pemerinta…",Thu Feb 04 23:54:15 +0000 2021,Nonabusive
551,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:54:08 +0000 2021,Nonabusive
552,@RBTHIndonesia @estiningsihdwi Waaaah padahal kmrin rame kalo pemerintah Rusia akan memberi tunjangan pd pelaku pol… https://t.co/B1UjXENHSE,Thu Feb 04 23:54:02 +0000 2021,Nonabusive
553,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:53:57 +0000 2021,Nonabusive
554,"RT @Raj4Purwa: Kpd yth Bang @sandiuno 
Cc Pak @jokowi @fadlizon 

Tolong lobi pemerintah Belanda mengenai 25 ribu manuskrip sejarah Indones…",Thu Feb 04 23:53:49 +0000 2021,Nonabusive
555,"RT @wantahgdn: 10% saham Freeport Indonesia disalurkan ke pemerintah Papua. Dengan pinjaman dari Inalum, jaminan tdk adanya penumpang gelap…",Thu Feb 04 23:53:38 +0000 2021,Nonabusive
556,"RT @unilubis: Yg complaint baru PKS nih. Parpol lain mana suaranya? 

Insentif Nakes Dipotong, Anggota DPR Sebut Pemerintah Gak Manusiawi!…",Thu Feb 04 23:53:24 +0000 2021,Nonabusive
557,"RT @unilubis: Yg complaint baru PKS nih. Parpol lain mana suaranya? 

Insentif Nakes Dipotong, Anggota DPR Sebut Pemerintah Gak Manusiawi!…",Thu Feb 04 23:53:24 +0000 2021,Nonabusive
558,"Aman bos tenang, buzzer pemerintah mah bebas 'berkarya'. Beda sama rakyat, barter aja langsung ditahan.… https://t.co/wBvCteIoWL",Thu Feb 04 23:53:16 +0000 2021,Nonabusive
559,"Selain epidemiolog, pemerintah juga perlu menggandeng stakeholder lainnya dlm penyusunan kebijakan pencegahan kasus… https://t.co/4uSYtX2y5P",Thu Feb 04 23:53:14 +0000 2021,Nonabusive
560,Pemerinth sdh tepat mengajak epidemiolog mrancang kbijakn pnanganan Covid-19 krn mrk memiliki kapasitas keilmuan tt… https://t.co/2UYzMCMorC,Thu Feb 04 23:53:13 +0000 2021,Nonabusive
561,"Kerjasama smua phk sgt dibutuhkn dlm mnangani pandemi. Pmerinth tdk bs bkerja sendiri, dukungn epidemiolog, pr paka… https://t.co/N6024nqCoE",Thu Feb 04 23:53:12 +0000 2021,Nonabusive
562,@PDemokrat @AgusYudhoyono Elit partai bkn elit pemerintah.....yak opo rek pengamat kok koyo ngono.,Thu Feb 04 23:52:45 +0000 2021,abusive
563,"@cholilnafis Ya mestinya Mendikbud evaluasi sistem daring itu kayak gimana
Tau ga sistem daring hanya setor tugas?… https://t.co/uAxG0zgj8I",Thu Feb 04 23:52:41 +0000 2021,Nonabusive
564,"RT @03__nakula: Pemerintah bekerja keras menangani Virus Corona, bermacam kebijakan dibuat untuk memutus penyebaran Virus Corona, salah sat…",Thu Feb 04 23:52:32 +0000 2021,Nonabusive
565,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:52:29 +0000 2021,Nonabusive
566,Udah disuruh di rumah aja tapi malah nekat keliaran di kerumunan. Begitu kena covid terus nyalahin pemerintah karen… https://t.co/ixrA3VeuhJ,Thu Feb 04 23:52:28 +0000 2021,Nonabusive
567,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:52:24 +0000 2021,Nonabusive
568,@jayapuraupdate Semoga tidak jadi borg pemerintah 🙏,Thu Feb 04 23:52:18 +0000 2021,Nonabusive
569,"@JohansyahUntung @OdriSeva Lu Bener Preeen #LBP 
Logisnya Begitu Pemerintah #LBP",Thu Feb 04 23:52:08 +0000 2021,Nonabusive
570,@laysseaa aku pun dh ga ngarep tau sm kuota pemerintah😭🤲,Thu Feb 04 23:52:06 +0000 2021,Nonabusive
571,RT @jpnncom: Pemerintah Indonesia diharapkan dapat berperan sebagai aktor utama yang mendorong sikap tegas terhadap Myanmar #KudetaMyanmar…,Thu Feb 04 23:51:58 +0000 2021,Nonabusive
572,@Ameeranti Kapolri berganti tapi rezimnya tetap sama..Hukum tetap tumpul ke pro pemerintah..,Thu Feb 04 23:51:49 +0000 2021,Nonabusive
573,"RT @Metro_TV: Jelang tahun baru Imlek, Pemerintah meminta agar perayaan di 2021 dilakukan secara sederhana dan virtual. Hal ini dilakukan u…",Thu Feb 04 23:51:39 +0000 2021,Nonabusive
574,"@dmaz_kaka @FansNerazzurri Wkwkwkkw, ga paham cerita ya diam lah ga usah bacot om sok iye nyindir, Keluarga Zhang m… https://t.co/CcSNrDSfo5",Thu Feb 04 23:51:34 +0000 2021,abusive
575,Perjalanan umroh dari indonesia kembali hrd ditunda setelah pemerintah arab saudi kembali mengeluarkan larangan mas… https://t.co/5uhG1YNJ1c,Thu Feb 04 23:51:32 +0000 2021,Nonabusive
576,"Bahkan sebelum dipotong pemerintah. Insentifnya sudah dipotong oknum. Ada ga? Ada banget pak!

😂😂😂

Emg lucu pemeri… https://t.co/YbkulLLYJ0",Thu Feb 04 23:51:30 +0000 2021,Nonabusive
577,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Thu Feb 04 23:51:23 +0000 2021,Nonabusive
578,"@KareefCool @cholilnafis Nah ini, mau yg negeri pun pemerintah memfasilitasi dengan adanya sekolah Madrasah.",Thu Feb 04 23:51:12 +0000 2021,Nonabusive
579,RT @7e7ak: @STagar21 @Dias_0612 @D1as_0812 @freedomland4141 @Dias_2203 @DosaAman @1966Arjuna @Benua_Mahakam @FlagRaiser1924 @DolfieOtay @nu…,Thu Feb 04 23:51:05 +0000 2021,Nonabusive
580,"RT @unilubis: Yg complaint baru PKS nih. Parpol lain mana suaranya? 

Insentif Nakes Dipotong, Anggota DPR Sebut Pemerintah Gak Manusiawi!…",Thu Feb 04 23:50:49 +0000 2021,Nonabusive
581,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:50:36 +0000 2021,Nonabusive
582,"Banyak Pemuda Tidak Jantan, Pemerintah China Akan Tambah Pelajaran Olahraga https://t.co/Q8sbRsCwYG",Thu Feb 04 23:50:32 +0000 2021,Nonabusive
583,"@ainunnajib @jokowi @KawalCOVID19 Semoga Pak MenKes baru (dan jajaran Pemerintah lainnya) konsisten menuju kebaikan. Aaamiin.

🙏",Thu Feb 04 23:50:22 +0000 2021,Nonabusive
584,"RT @juudaisme: @aliciaaKaicha Saya kehilangan 3 anggota keluarga karena covid. Ini serius, Indonesia tidak bisa mengendalikannya. Pemerinta…",Thu Feb 04 23:50:18 +0000 2021,Nonabusive
585,"RT @Miduk17: Ada yang tau gimana kabar bapak ini?

Saya rindu pidatonya yang membenturkan Islam dengan Aparat dan pemerintah

Dengan narasi…",Thu Feb 04 23:50:08 +0000 2021,Nonabusive
586,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:50:07 +0000 2021,Nonabusive
587,"RT @geetracker: Wapres apresiasi SKB 3 Menteri terkait seragam sekolah negeri.

Tapi FeKaeS minta SKB direvisi.

Artinya langkah pemerintah…",Thu Feb 04 23:50:04 +0000 2021,Nonabusive
588,"RT @dwijaprata: #JalinPersatuan
#NyanyianIlalang
    
Di rumah aja ~ 4

@DiRezh4
@CantikaCahyhani
@wong_gede_80
@woda_johan
@Chishe_wd23
@r…",Thu Feb 04 23:50:02 +0000 2021,Nonabusive
589,"RT @dwijaprata: #JalinPersatuan 
#NyanyianIlalang 
    
 Di rumah aja ~ 1

@kianinara1
@tjhinfar21
@DartoSutiyo
@Diyan_Liya
@KejuCoklat15
@…",Thu Feb 04 23:49:51 +0000 2021,Nonabusive
590,"RT @juudaisme: @aliciaaKaicha Saya kehilangan 3 anggota keluarga karena covid. Ini serius, Indonesia tidak bisa mengendalikannya. Pemerinta…",Thu Feb 04 23:49:46 +0000 2021,Nonabusive
591,"RT @Rifaihidayat14: Narasi yg berkembang terkait kasus Dinar Dirham pak Zaim Zaidi, krn komunitas tsb terafiliasi dg gerakan terlarang. Seg…",Thu Feb 04 23:49:45 +0000 2021,Nonabusive
592,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:49:41 +0000 2021,Nonabusive
593,"RT @Anak_Senja90: Ikhtiar melibatkan epidemiolog dlm penanganan COVID-19 sebaiknya dari hulu ke hilir, dari penyusunan kebijakan sampai pel…",Thu Feb 04 23:49:39 +0000 2021,Nonabusive
594,RT @detikcom: #Terpopuler Pemerintah memutuskan UN 2021 ditiadakan. Bagaimana penentuan lulus setelah UN 2021 ditiadakan? #UN #UN2021 https…,Thu Feb 04 23:49:39 +0000 2021,Nonabusive
595,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:49:14 +0000 2021,Nonabusive
596,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:49:09 +0000 2021,Nonabusive
597,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:49:04 +0000 2021,Nonabusive
598,"RT @Lima8Satu: Usut Tuntas Hingga Ke Akarnya Sumber Dana FPI.

TAK HANYA BEKUKAN REKENING FPI PPATK JUGA USUT ALIRAN DANA
ASING KE REKENING…",Thu Feb 04 23:48:55 +0000 2021,Nonabusive
599,@Dandhy_Laksono Tak sambi ngopi karo memantau aktivitas ekonomi masyarakat seng jarang di sambangi pemerintah mas https://t.co/Y5rG56dVoz,Thu Feb 04 23:48:53 +0000 2021,Nonabusive
600,"RT @PBangsa21: BAGI TUKANG NGIBUL, JUJUR ITU BENCANA!

Tukang ngibul hobi ngibul tanpa takut dosa dan akibat buruk dari dustanya. Tukang ng…",Wed Feb 03 23:59:59 +0000 2021,Nonabusive
601,"https://t.co/DOoQPZhoAv

setuju artikel ini sih , penanganan pandemi ini bisa dikatakan nilainya cuma 30 dari 100 ,… https://t.co/LaOVznReyx",Wed Feb 03 23:59:58 +0000 2021,Nonabusive
602,"@ustadtengkuzul Dinarnya si saidi bisa dipake diarab gak zul? Wong cetakan sendiri itu mah, S2 Hawaiinya gak dipake… https://t.co/h21ypaYec2",Wed Feb 03 23:59:56 +0000 2021,Nonabusive
603,@hasmibakhtiar Klo cara pandang kita bhw .... pemerintah mau memeratakan kemiskinan.... cocok sudah,Wed Feb 03 23:59:52 +0000 2021,Nonabusive
604,"RT @PBangsa21: BAGI TUKANG NGIBUL, JUJUR ITU BENCANA!

Tukang ngibul hobi ngibul tanpa takut dosa dan akibat buruk dari dustanya. Tukang ng…",Wed Feb 03 23:59:52 +0000 2021,Nonabusive
605,"RT @Rosihanjohan: Potensi kerugian negara akibat pembalakan liar dan tambang oleh byk perusahaan di Indonesia itu mencapai 577 triliun. 

S…",Wed Feb 03 23:59:40 +0000 2021,Nonabusive
606,RT @hharisd: @SyedAkramin Aku nampak setiap kali pemerintah bertukar pun sama je mesti ada orang cakap dia paling teruk. Sama la macam cikg…,Wed Feb 03 23:59:40 +0000 2021,Nonabusive
607,"RT @PBangsa21: NEGARA HANCUR KARENA PEMERINTAHNYA HANCUR!

Pemerintah hancur karena ilmuwannya hancur. 

Ilmuwan hancur karena mereka silau…",Wed Feb 03 23:59:35 +0000 2021,Nonabusive
608,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:59:35 +0000 2021,Nonabusive
609,"RT @PBangsa21: NEGARA HANCUR KARENA PEMERINTAHNYA HANCUR!

Pemerintah hancur karena ilmuwannya hancur. 

Ilmuwan hancur karena mereka silau…",Wed Feb 03 23:59:32 +0000 2021,Nonabusive
610,"Hal tersebut disampaikan oleh Plt Kepala Dinas Sosial Aceh Devi Riansyah kepada awak media, usai menyambut kedatang… https://t.co/3BUzK4ygZz",Wed Feb 03 23:59:28 +0000 2021,Nonabusive
611,"Tokoh Masyarakat 
Kelurahan Sentosa Kecamatan Seberang Ulu II
Mendukung Keputusan Bersama SKB Dari Pemerintah Atas… https://t.co/4bB4BudZqh",Wed Feb 03 23:59:25 +0000 2021,Nonabusive
612,"Dukung Pemerintah Membeli Vaksin AstraZeneca Guna Memenuhi Kebutuhan Vaksinasi Nasional
#BersatuLawanCovid19 https://t.co/lkbiXdBb7S",Wed Feb 03 23:59:24 +0000 2021,Nonabusive
613,"Pemerintah Mengambil Langkah Tepat Dengan Memblokir Rekening FPI

#DukungPemulihanBangsa https://t.co/kMbzjM9acf",Wed Feb 03 23:59:12 +0000 2021,Nonabusive
614,"RT @Ameeranti: IDI Respons Insentif Disunat: Kalau Nakes Marah, Selesai Kita. 

Knp tdk dipikirkan sm Pemerintah?Harusnya Insentifnya berli…",Wed Feb 03 23:59:08 +0000 2021,Nonabusive
615,"RT @ariel_heryanto: Apakah orang jujur lebih langka ketimbang orang baik?

https://t.co/QhltnJPuZC",Wed Feb 03 23:59:06 +0000 2021,Nonabusive
616,"Dengan SKB 3 menteri pasti ada framing baru untuk pemerintah, kita lihat saja nanti.

Gorengan syariah...",Wed Feb 03 23:59:04 +0000 2021,Nonabusive
617,"RT @Raj4Purwa: Kpd yth Bang @sandiuno 
Cc Pak @jokowi @fadlizon 

Tolong lobi pemerintah Belanda mengenai 25 ribu manuskrip sejarah Indones…",Wed Feb 03 23:58:59 +0000 2021,Nonabusive
618,RT @demokrasicoid: Mahfud MD: Pemerintah Rusak https://t.co/utxnIbTt78,Wed Feb 03 23:58:55 +0000 2021,Nonabusive
619,"RT @ferizandra: Quote : Dalam SKB 3 Menteri, pemerintah dan sekolah dilarang mewajibkan atau melarang seragam dan atribut dengan yang melam…",Wed Feb 03 23:58:54 +0000 2021,Nonabusive
620,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:58:47 +0000 2021,Nonabusive
621,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:58:42 +0000 2021,Nonabusive
622,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:58:42 +0000 2021,Nonabusive
623,RT @CNNIndonesia: Kenapa Pemerintah Sulit Sekali Jujur Soal Corona? https://t.co/IS1Ctn7vZj,Wed Feb 03 23:58:34 +0000 2021,Nonabusive
624,RT @hnurwahid: “Batalkan pemotongan insentif tenaga kerja kesehatan” kritik waket komisi IX dari @FPKSDPRRI saat raker dg Menkes dll. Alham…,Wed Feb 03 23:58:14 +0000 2021,Nonabusive
625,RT @CNNIndonesia: Pemerintah China Depak Jack Ma dari Daftar Pengusaha https://t.co/2UNzBM1t7V,Wed Feb 03 23:58:01 +0000 2021,Nonabusive
626,"Fakta membuktikan bahwa anggota fpi terlibat dalam aksi t3rorisme..
Saatnya dukung pemerintah untuk larangan bagi e… https://t.co/9V9wGz3wxE",Wed Feb 03 23:58:00 +0000 2021,Nonabusive
627,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:57:57 +0000 2021,Nonabusive
628,"RT @kangdede78: Kelompok garis keras dapat mainan baru, framing dari media clickbait 

Sekolah negeri tidak boleh MEWAJIBKAN seragam khusus…",Wed Feb 03 23:57:57 +0000 2021,Nonabusive
629,"@nomaly_1621 Waspada Provokasi dari Rombongan Eks FPI, Mari dukung Pemerintah untuk Terus Menjaga Persatuan bangsa… https://t.co/y4NQ8ueHOr",Wed Feb 03 23:57:56 +0000 2021,Nonabusive
630,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:57:55 +0000 2021,Nonabusive
631,"RT @kangdede78: Kelompok garis keras dapat mainan baru, framing dari media clickbait 

Sekolah negeri tidak boleh MEWAJIBKAN seragam khusus…",Wed Feb 03 23:57:47 +0000 2021,Nonabusive
632,"RT @YRadianto: Ada yang nyebut Pemerintah &amp; DPR berutang secara ugal²an..

Yang ugal²an itu membandingkan keadaan pandemi dengan keadaan no…",Wed Feb 03 23:57:45 +0000 2021,Nonabusive
633,"RT @Kanseulir: Wapres Ajak Umat Ambil Hikmah dari Kejadian Bencana.

Umat Ambil Hikmah, Pemerintah Ambil Dana, Gitu..?
Enak Disitu Bonyok D…",Wed Feb 03 23:57:36 +0000 2021,Nonabusive
634,Melihat Komentar2 Para Netizen Negara +62 Ini Lucu2 Soal Wacana Pemerintah Yg Ingin Mengganti Surat Sertifikat Kepe… https://t.co/hZ4wT87buE,Wed Feb 03 23:57:33 +0000 2021,Nonabusive
635,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:57:32 +0000 2021,Nonabusive
636,"RT @ariel_heryanto: Apakah orang jujur lebih langka ketimbang orang baik?

https://t.co/QhltnJPuZC",Wed Feb 03 23:57:21 +0000 2021,Nonabusive
637,"Jakarta, https://t.co/wKgHpxyppM - Vaksinasi merupakan salah satu upaya yang tengah ditempuh oleh pemerintah untuk… https://t.co/XthzzEnNEW",Wed Feb 03 23:57:20 +0000 2021,Nonabusive
638,RT @CNNIndonesia: Kenapa Pemerintah Sulit Sekali Jujur Soal Corona? https://t.co/IS1Ctn7vZj,Wed Feb 03 23:57:14 +0000 2021,Nonabusive
639,RT @tempodotco: Direktur Pengaturan Pendaftaran Tanah dan Ruang BPN Dwi Purnama menegaskan bahwa dengan diterbitkannya sertifikat tanah ele…,Wed Feb 03 23:57:12 +0000 2021,Nonabusive
640,"RT @WidasSatyo: Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerintah Korea…",Wed Feb 03 23:57:12 +0000 2021,Nonabusive
641,RT @HabibiMark: Semoga Allah melaknat pemerintah yang zalim. Aminn,Wed Feb 03 23:56:59 +0000 2021,Nonabusive
642,"RT @KompasTV: Tidak Lagi Masuk APBN 2021, Bantuan Subsidi Gaji Dihentikan Pemerintah https://t.co/pJqCUtvOoA https://t.co/5C5mk4qUTf",Wed Feb 03 23:56:54 +0000 2021,Nonabusive
643,"RT @ChickGoo_PAUD7: Saaahh 🎉🎊
Uda lama sakit mataku lihat anak sekolahan pake rok kaya sarung 🙄
https://t.co/F4E7TiwZyW",Wed Feb 03 23:56:43 +0000 2021,Nonabusive
644,"disaat kerjanya makin berat, karena covid nambah trus dan blum ad tanda2 menurun, justru insentif nakes dpotong 50%… https://t.co/6Q7Y7nastI",Wed Feb 03 23:56:33 +0000 2021,abusive
645,"RT @Ch_Chotlmah: Dengan adanya SKB ini, pemerintah daerah dan kepala sekolah wajib mencabut aturan yang mewajibkan ataupun melarang seragam…",Wed Feb 03 23:56:20 +0000 2021,Nonabusive
646,Pemerintah Menyiapkan Posko yang terdiri dari beberapa elemen masyarakat serta satuan kedinasan setempat untuk meng… https://t.co/yQXZTemUE4,Wed Feb 03 23:56:19 +0000 2021,Nonabusive
647,"""Andiko Mancahyo, meminta pemerintah serius mengantisipasi bencana, dengan mengkaji atau membuat KLHS dan mengevalu… https://t.co/hfwjKHrQr9",Wed Feb 03 23:56:06 +0000 2021,Nonabusive
648,"RT @maman1965: Sebagai
Penanda Kendaraan Dinas Pemerintah

Ada tanggung jawab di dalamnya, itu sudah pasti. https://t.co/S0ApH2HsWg",Wed Feb 03 23:56:02 +0000 2021,Nonabusive
649,"Salah satunya dilakukan via petisi yg diposting di Cheong Wa Dae website. 

Petisi itu meminta pemerintah setempat… https://t.co/Me9scM582u",Wed Feb 03 23:55:49 +0000 2021,Nonabusive
650,Pemda Ansan City acc aplikasi Cho pada akhir Januari kemarin dan uang tunjangannya diterima langsung pada bulan yg… https://t.co/pkBsTt0S7i,Wed Feb 03 23:55:46 +0000 2021,Nonabusive
651,"Pemda Korea, Ansan City, meng-acc permintaan Cho Doo-Soon, pelaku perkosaan anak, untuk menerima uang tunjangan bul… https://t.co/h31FQEzmxA",Wed Feb 03 23:55:45 +0000 2021,Nonabusive
652,"Dari kemarin debatin alasan orang selingkuh, sampai gak tau publik Korea ribut lagi. 

Kali ini gara-gara pemerinta… https://t.co/tM8mhb3zyB",Wed Feb 03 23:55:43 +0000 2021,Nonabusive
653,"RT @PBangsa21: NEGARA HANCUR KARENA PEMERINTAHNYA HANCUR!

Pemerintah hancur karena ilmuwannya hancur. 

Ilmuwan hancur karena mereka silau…",Wed Feb 03 23:55:41 +0000 2021,Nonabusive
654,RT @CutSarina5: Buat pemerintah Aceh apa kalian tdk malu yaa lihat ini kehidupan rakyatmu masih ada zahara 2 yg lain jangan sibuk dg pertem…,Wed Feb 03 23:55:40 +0000 2021,Nonabusive
655,Pantas aja Indonesia sampai saat ini masih menjadi negara berkembang. Pola pikir sebagian pemerintah dan masyarakat… https://t.co/4msXgRiBx6,Wed Feb 03 23:55:39 +0000 2021,Nonabusive
656,Pemerintah dari pada bayar buzzer lebih baik penataran ustadz soal Covid 19 supaya majelis pengajiannya tidak berku… https://t.co/7mfaTQ2lgu,Wed Feb 03 23:55:35 +0000 2021,Nonabusive
657,"RT @maman1965: Sebagai
Penanda Kendaraan Dinas Pemerintah

Ada tanggung jawab di dalamnya, itu sudah pasti. https://t.co/S0ApH2HsWg",Wed Feb 03 23:55:33 +0000 2021,Nonabusive
658,"@alixawhatever @matri31 @Gepor10 @banjar_sqaz @susipudjiastuti Tepat sekali, kt semua cuma cuap² dimedsos,, mana ad… https://t.co/37RD0cguAG",Wed Feb 03 23:55:24 +0000 2021,Nonabusive
659,"RT @PBangsa21: NEGARA HANCUR KARENA PEMERINTAHNYA HANCUR!

Pemerintah hancur karena ilmuwannya hancur. 

Ilmuwan hancur karena mereka silau…",Wed Feb 03 23:55:23 +0000 2021,Nonabusive
660,"RT @JDAgraria: Menyimpan sertifikat di lemari lebih mudah. Ga perlu khawatir ada yg menggeser lokasi &amp; mengubah ukuran tanahnya. 

Sungguh…",Wed Feb 03 23:55:23 +0000 2021,Nonabusive
